name	STL40001	STL50160	STL20014	STL10240	STL10562	STL50315	STL20316	STL11021	STL50425	STL40635	STL10896	STL40673	STL20497	STL20112	STL40455	STL10793	STL10956	STL20672	STL40720	STL50520	STL10191	STL20117	STL10877	STL40535	STL20481	STL40511	STL11080	STL40626	STL20539	STL40521	STL10860	STL40555	STL20522	STL40014	STL40593	STL20185	STL10458	STL11073	STL20276	STL10575	STL11057	STL11122	STL20136	STL40229	STL20378	STL40017	STL20644	STL20654	STL20630	STL40716	STL40691	STL20653	STL40701	STL20648	STL10603	STL20292	STL40244	STL10762	STL20184	STL11041	STL40554	STL40595	STL40066	STL40180	STL40437	STL40280	STL20461	STL40571	STL10915	STL40539	STL10884	STL11089	STL40487	STL40040	STL10705	STL10836	STL10590	STL10279	STL10263	STL20631	STL10811	STL11040	STL10126	STL10405	STL10177	STL10022	STL10180	STL40177	STL10037	STL10323	STL10504
cpd_052	10893	1489	7720	434	339	633	3841	42	1443	1307	525	928	5898	5156	3547	3323	473	1631	19535	3176	957	4540	5052	6652	3677	2155	147	16027	7113	1688	7271	958	1642	100	1018	12	892	373	2059	2091	7109	2001	2609	2338	5770	1261	4607	13529	1558	124	3504	4363	3949	4070	948	3058	4988	806	9495	3839	1240	4252	1547	5790	225	35237	8987	3482	27236	1606	979	1441	1999	3310	22	3271	838	1546		1116	3054	2268	378	852	291	2191	4366	2313	198	140	1469
cpd_053	902334	1058379	647484	1491	617831	608230	1773081		178796	41564	593932	1293742	751552	157977	6523	52261	632556	595305	414083	65234	100290	1945606	413240	616209	276271	127187	42504	414033	5060933	1700103	37487	768203	663836	4536	209629		84718	187690	809320	223618	862712	414224	399403	79986	765539	1388409	118189	77707	3797	23738	462322	135846	432519	110271	195523	382890	695110	2624732	152525	154	344191	219841	1982717	511872	4246	133859	1020389	151993	23177	93091	247309	17148	361753	589498	1484		149546	181546	3337	363253	2487361	1158182	59		246512	615926	636348	553785	81011	8957	3381
cpd_054	366	1941	2071		3236	665	772	40	192	37	3982	4978	2104	1538	351	46636	957	2387	3072	2004	108	828	119	2210	3185	6325	1768	80675	110865	11188	9586	222244	40843	38	4494	42	2279	484	2665	1002	62	217	405	21822	18560	84705	50844	6191	117	2024	8402	2002	1012	513	215	1277	1243	985	2823		31450	2632	1569	77	82041	212	1571	204	195	158	96	673	2961	1001	23		42220	202	20347	8853	2412	1917	28	353	8255	43286	3346	2605	90	73	115
cpd_055	4561918	10722116	5840590	1816505	10087186	13784790	37000706	2126752	2735291	4280925	81210201	140610874	118958733	50475227	10985853	2484339	210777664	20047712	26763161	36549523	2556525	38294741	13735047	51367828	34911116	4841117	4952071	26247891	20157887	44976042	75620083	11892351	114359197	5831486	123911831	5216390	37243152	5808365	62357893	20975145	5095592	4644999	28231687	4212606	41263698	102898876	75535797	5113573	5544267	5245314	12645498	21215984	8220716	15650405	7406929	25239590	24534100	47486768	12229414	5937112	8737663	58445455	21517546	40961488	4337924	5851841	43306061	4410577	5084494	6261707	5754080	5431756	76857761	8521984	5157164	4688412	3940505	15338210	6258602	15413272	60531142	18925411	6359647	5465196	5735962	14310947	27820281	47994662	3940781	3861996	4033588
cpd_056	27586	27765	36252	6503	26474	16195	26896	10104	6695	10849	31929	42918	32701	41700	9618	9532	482027	114893	61388	34520	19118	51249	17369	25155	49198	10565	5703	18733	20189	33623	56643	43707	35854	7623	39410	66987	16093	7367	54043	29818	9938	8543	25775	15938	52657	53087	25309	11983	15346	25465	27639	24764	16015	21983	19680	27827	24686	19756	76141	19448	47004	47424	22742	46240	11664	19386	27326	14254	15018	23824	9134	14546	70490	13253	10416	18556	19591	8602	15133	24782	25381	21203	41117	34526	17258	24852	35610	25266	7791	6646	5724
cpd_057	9731	19784	20799	926	5647	5989	7219	635	2442	3092	15508	18705	19659	11262	7079	1649	17677	7843	24075	10143	8134	78395	6320	17466	7351	19104	10008	17177	20311	23021	23224	21839	17220	16727	25897	15526	27406	15754	18513	9380	12336	12921	20798	11394	22042	20650	13592	13531	10384	17626	13660	26002	8524	15926	14227	14627	13512	19659	38603	46153	7748	11098	5253	21001	21568	29876	11837	17195	27172	12576	17768	25614	17491	10796	16826	19172	5524	24912	30264	25251	65855	44860	7501	5192	17805	27665	15686	20120	24487	17306	18950
cpd_058	3574	4334	12702	26305	6323	4152	13097	8290	2721	92238	11597	2302	70838	182157	19823	29569	297	1693	8869	53192	5636	1049	147652	56728	35007	12541	10656	38170	7178	4631	22568	147042	2115	33785	3205	11522	5114	11807	2756	1464	4983	23022	70535	14463	6744	458	21164	38584	19577	11634	185537	30587	14566	6230	17783	34759	33469	1455	49978	13965	31213	5874	7917	104749	25482	10078	54365	8002	26451	16627	3306	8629	11334	17444	4475		20306	2935	4609	24956	1853	108739	2737	23391	2597	2328	331	449	13152	38701	15723
cpd_059	101817	109780	89906	3790	33905	3875	122960	9928	34108	38000	31998	84116	51740	108126	48479	21312	367	3836	18045	7331	80603	52996	34508	63789	67952	63826	22258	65072	26402	101918	64231	60122	224065	6078	36559	109063	76482	15895	93319	6288	15321	31091	35790	67639	87795	164831	59684	51196	96989	71013	86012	191285	111115	53037	21896	73450	38052	1880	209344	2448	109758	10848	48432	95953	27279	29457	64524	262054	114821	57430	31053	160795	20264	74118	25262	4667	52442	63323	14225	62564	68219	19347	21312	5160	55807	105911	72861	38332	2756	5278	13444
cpd_060				290581																																																																																							
cpd_061	509	434	522	249	623	459	316	40	1684	478	351	282	807	405	275	1623	64	193	259	19	259	368	1225	749	771	719	435	5612	2085	887	1479	412	158	1610	1683	765	1009	954	63	65	2368	393	224	220	214	113	219	1118	950	582	236	449	166	561	413	238	124	295	1217	382	45	399	335	231	23466	479	402	422	361	1677	2085	430	205	2676	383	976	1672	488	1014	571	343	327	432	340	1995	1103	353	89	583	685	434
cpd_062	1260035	3042088	5397487	10988325	3967851	1794989	582596	589753	1520982	1065660	1625138	383701	573031	589554	881209	5534924	284884	91103	295178	134831	12366	254082	1106924	1235047	798657	1818085	5236454	876728	466071	789009	1776199	992556	1401002	3157190	191029	363511	1406934	4813353	279462	7824475	5024792	3395537	682570	680416	2618230	659067	572417	2080718	293993	1442338	760177	1432502	487302	1171968	1397246	2380164	1444822	1428879	4886572	2675995	89460	1531154	628705	1153904	3553507	3237267	150889	679467	2195373	2780873	5333980	2588086	152783	1249819	4363481	641341	4005492	1302757	2856099	470073	4262821	307695	11898988	634329	402368	4237970	413308	238308	4132083	4841112	3930014
cpd_063	8889	29656	12945	6581	1525	2871	5669	1671	18993	13948	2231	30976	12397	11863	8605	5177	2525	21969	17140	21429	7672	18710	4406	17485	8560	5265	2307	10597	39733	30797	8698	69586	40261	9897	5405	8891	16832	2849	93145	76083	3566	1867	6279	6929	172119	16648	20005	5833	3338	9339	9034	14026	8685	12111	6698	11135	8833	6653	119403	3144	27827	34441	36947	10683	6357	40494	14083	16876	19199	6238	6220	5109	43578	12782	2585	675	31586	7027	11531	13354	37446	10865	13831	133273	10908	18640	15631	20399	4291	6436	6631
cpd_064	9856	52378	9006	14054	2461	5470	3792	2609	697	4060	7244	3088	11974	12832	5019	6717	3574	1241	11351	4259	9026	33418	2805	2845	6920	7875	6569	13498	22535	12509	3682	31016	3070	20677	3661	19813	8026	6020	77191	1815	3223	3048	11222	4402	1934	22045	20967	7172	4512	12340	5293	9508	2327	9293	10823	16159	4814	2302	28051	18534	1911	2574	22222	10141	9707	5512	18352	9781	14796	20795	14745	8392	2550	12378	10029	227	12971	10787	6278	3083	22991	3636	12055	10974	10694	7566	2025	2646	5074	3191	10640
cpd_065	72022328	172504023	55933286	10813274	925852434	65436593	28550039	14511321	77070291	8898640	18225478	155905212	106316532	7631454	12756051	5346642	78118400	15776680	5205470	28435630	4961359	41166666	5160369	8033376	9171172	9318859	6317162	15790270	35198198	37608011	24340985	74228107	66814761	21451720	35495428	5417789	3503279	11409359	42911045	15758016	23642810	17892867	18367965	11859521	285487222	130301331	21040733	13262945	2985200	17194978	14271788	14476499	17985896	6780465	27490739	28854410	14690754	211865747	82272909	12335612	21175629	11653636	93782243	47376094	13435345	8221318	36729203	62984585	6382788	5961505	30939774	3237283	32970893	26953684	5419686	11876974	22894770	8276965	7451983	4802726	233965366	128556015	51430089	3628603	10344898	24042431	32204577	30087644	14420211	40182085	12545501
cpd_066					1734221	54054	266747	222731		528846	1354043	1416018	383552		227272	81302	585528						115067	1570830	660098						113028	507125			187834		28214			76323	388615	30117	328633		91370	854543						115480	73262	179672	65358	916970	760624	69136	153516	966056	341841	190544	95698		182271	347159				53773		134972	81508	92550			359012			83324	59962	55357			32174	739396	489121	735785			
cpd_067	101398	202201	95778	33273	116603	72966	210621	6134	8952	28598	59828	1692	30736	140454	11650	21677	41005	4308	74253	7023	50258	119950	255079	166525	697880	33302	18896	290710	979547	251048	49228	131253	76083	60369	32532	72330	79956	25766	7691	20631	42939	11849	7960	25510	98560	14425	85862	31175	1993	33556	95966	112344	21328	67191	36049	102441	77267	62248	11645	797	195662	19607	169729	5568	16727	10133	66213	61268	2594	69506	64383	14537	10736	117558	33433	65	54364	57581	29321	351685	124806	21224	39110	828	38129	60395	147769	4162	2693	8136	44198
cpd_068	5539	10374	6231		7117	3229	35902	1459	802	868	8644	5245	2728	19977	12791	414	9554	10148	7525	3694	6209	10323	30133	42520	19455	1363	490	10803	23378	3750	7498	4948	9689	785	10104	1199	2843	803	13006	4286	314	120	11232	2143	6047	2996	3306	2810	332	1964	2732	18633	59096	4017	1691	12018	12640	5626	1184	226	3905	39039	1167	16645	1644	2221	10183	1448	1429	1697	438	1246	6749	1368	208	197	3897	22045	2588	12866	19166	31181	2166		1382	2773	7365	9446	157	651	2384
cpd_069	38011	53956	73519	829	10041	13998	5017	325	6236	4092	14922	28592	22417	94229	14356	13579	4148	13236	65982	5293	9752	88238	3586	3726	1336	14764	3763	39332	6064	130495	79347	3051214	98567	6623	19689	4066	20310	6386	3475	56972	9880	9211	19286	887929	94868	12871	65397	13500	4020	22840	10429	3840	39134	3934	4773	36858	7735	13163	8782	2808	166571	295439	32348	128915	5446	64217	391052	38776	34018	32405	2495	1210	60240	3006	2870	5627	38668	1412	954	13165	8964	27789	12931	5172	4118	43298	59025	13628	2022	3404	5193
cpd_070	467237	1059651	712918	30697	252925	284696	1131451	45454	83659	202198	1120849	2277533	1095163	903024	326084	71814	13952	709643	539901	614831	97566	369574	211237	599909	708645	292385	122502	604825	704936	939956	755586	778925	830474	1021955	1233799	140619	206538	34417	539454	368993	58001	40991	1060215	367402	1034456	1104271	373957	244354	158797	336711	339540	409481	415061	1420799	58837	386007	453886	513252	328970	142107	333290	1028902	675450	1022107	141911	378150	717237	425150	320178	129874	87156	212880	729936	214542	129630		228066	207644	148042	327787	797198	388984	97923	299156	216602	167283	1114016	965774	97307	10105	109417
cpd_071	74635	205328	122484	9530	39187	55050	155248	13155	22727	64752	116946	477447	308150	180440	65853	17593	4140	139301	95665	120582	48036	130951	41972	120022	173883	58057	17429	193924	130895	223427	98192	109331	193149	240195	157324	51634	58512	5778	64639	65005	9158	9891	252297	165115	97941	159058	138846	80368	68779	90419	106482	81964	144002	483818	9677	95279	98833	44602	66879	25787	95987	266461	164419	240853	20869	64017	240416	166267	94093	32966	11497	43475	165923	54675	40602	50851	74070	62553	51789	117177	85800	79345	12891	123685	99333	22644	311733	279504	15739	3452	25504
cpd_072	2366	10870	7610	268	43638	82778	15553	49	17	634	23900	11057	5096	24785	556	4350	134310	6070	1937	11609	657	2146	86260	418935	300006	2313	595	4373	59183	15244	22163	57763	17024	7253	68661	2267	7553	2057	23294	1640	2915	5022	1630	3251	7481	6198	4566	86	1887	914	1663	15584	154634	6235	7326	22797	7565	33450	2329	3080	20031	24008	2427	7883	3024	2608	16535	2872	9210	4186	3692	19028	14880	9326	4465	80	22450	5619	12663	4243	112693	38293	4738	284	5265	4916	6568	11715	156	23	1065
cpd_073	46	432	592	6844	3049	641	386	3030	1623	392	1214	188	225		562	1493	386		86	190			815	58	105	105	1725	26	281	47	695	932	112	7661	453		297	3965	77	80	6009	6864	152	171	147	239	33	186		494	198	406	3556	507	1009	289	110	1190	893	4115		547	331	200	861	441	140	187	97	795	4762	687	630	207	3143	1204	352	1150	1450	132	655	504	6753	412	493	1456	116	163	1510	2274	4033
cpd_074	3203	2429	3582		2029	6008	3153	159	1247	359	2387	3188	1216	3092	626	54	40664	24380	12865	30916	3041	367	99	4923	1634	7211		1069	5952	2207	155	12	15671		15793		1077		16435	10545		57	21	2232	4927	14031	1635	717		2243	1646	20367	3008	132		6029	2399	4736	6582	74	3736	4027	521	6987	1913	52	2224	20089	10018	1394	439	17750	10607	880	313	373		2263		134	13232	10846	61		1676	4410	904	3078			
cpd_075	45072	32923	33003		34548	66775	46567	4536	18865	8840	32259	56228	9800	54660	8780	237	708523	350478	166626	455569	23543	7551	4282	63562	20477	62420	84	16071	46690	23370	162	660	156191	2479	255176	6301	10529		221951	103560		8609	1833	14378	66932	221368	17582	7119	585	12919	25569	294041	19607	3806	1283	58638	16937	53249	83390	78	20037	42505	5848	65517	1442	3114	18736	175657	81185	29047	9456	228363	103185	11941	2215		376	30777		4515	109598	126012			20722	71554	10594	24819		85	114
cpd_076	8425661	971625	2079214	2791831	1390234	2166566	6898781	1022309	2246099	4826663	739480	1247773	2632104	1277285	3567511	586124	552477	855635	1263783	2181684	690248	1411675	1078821	230327	599665	10675769	1276999	10214169	1354254	1665798	1778525	2636930	936491	2926673	1060618	14277597	1002620	2899511	1740064	472930	963640	877375	1449344	48844032	2203368	463374	1084638	19518040	1306751	21225442	1621576	2793785	1419010	8952778	1118620	2648268	808597	660337	5451749	43779704	638584	634261	847774	704920	5117681	10621189	6410410	3971446	5692284	712699	1525262	829993	1337230	1154015	6860225	57749907	747834	1429115	1281471	743983	225902	1715364	31718619	2636133	2439770	600009	1234476	983298	12426055	3040442	17889972
cpd_077	140975	212663	277556	90699	1989235	401655	9479760	1293	61093	41713	14410825	8552121	6514724	102228	48203	124681	9860938	7356157	2739966	4504288	13	54395	59832	3192809	353634	30084	2496	20259	16800	23702	8475146	8844806	67429	858	10154148		8201	435981	467557	225643	1422	608	20357	11723	74851	736318	11038585	7441		23325	216759	9055679	7995511	1975189	441	5697051	30506	104838	4321	6901	2475721	3782683	30781	108610	156295	27975	28166	19650	6965	1514617	52369	12626	122458	94389	1084		97239	8241	240	35922	44540	11378489	5837		16261	20695	27892	76489	3590	161	1800
cpd_078	228	854	464	1677	4828	1371	2413	149	436	642	3266	3327	1028	256	11830	2348	623	463	116	127			272	173	106	1224	3491		7069	601	1293	1013	550	4850	196		3478	1942	663	1123	742	1174		896	3669	1054		674	60	136	213	1689	913	1757	110	1697	402	277	566	302			306		835	333	104	1780	871		1886	476		965	1224		78		86	798	3867	829	2216	58	266	6906		289	3029	954	521
cpd_079	196	329	313	1561	1602	549	652	248	481	494	808	571	332	298	1629	1344	212	436	309	19		97	174	120	244	572	886	155	1464	451	449	280	202	1628	99	738	1222	1183	402	309	611	954	244	742	696	558	80	339	414	268	464	337	399	1061	649	947	373	362	518	289		121	300	544	501	253	255	793	570	287	1002	718	73	620	1004	1266	186	486	395	370	1203	810	1587		393	2331	104	499	2141	1034	981
cpd_080	519	1146	2237	217838	60255	14163	1100	65266	20061	6086	4816	705	536	609	1803	59351	2777	1618	498	349		103	26323	1351	1421	1159	31736	689	3448	680	7487	7674	728	92488	842	1067	7348	103550	582	5706	62043	79640	1406	11765	2882	896	819	3286	2690	1512	2582	4998	85786	3688	8943	3662	1773	8980	25084	47557	2736	6381	1406	1592	17258	10025	329	2340	4057	13484	69507	15635	435	4158	85748	11138	12055	125738	19336	624	6589	2902	92365	4508	1282	25782	693	486	37558	41370	52280
cpd_081	12233	10433	8292	1994	2782	19684	17241	160	5394	37398	16211	28263	30279	19499	7389	180	4274	28319	35016	15291	59421	110773	10397	27250	87851	10748	13772	33055	113976	15515	5557	7294	7796	2574	27345	644	6043	1124	13186	19185	3465	26542	3410	9421	67998	14367	34318	4709	8036	1707	51551	35569	48312	45102	4584	6963	42809	25398	1005	19	47377	6568	5528	4328	9280	1162	9876	1541	20667	6479	130	4416	9559	12863			3465	55382	896	3869	6839	14881	17	49	292	2170	29674	55405	50		31
cpd_082	145	349	232	380	328	555	418	252	615	219	275	98	428	4467	3642	6966	134	21	10	70	52	23	1668	53	114	10	79	850	4034		97	1237	12	209	127	594	48	215	1107	6	1884	1521	19		536	273	86	12	69		641	2814	6	664	3496	3359	2306	27	1044		77	6	46	123	49	4516	616	2	17	3	639	10	139	854	40		17	967	245	652	4828	250	74	1155	2010	99	4606	1180	64	32	29
cpd_083	1152	308	1053	20379	1141	8426	3391	10199	711	1966	6508	1385	715	4039	6074	11869	1153	158	2059	348	1124	379	4366	8764	5187	4131	15176	1954	749	695	4840	1282	2665	12031	2843	508	8289	11224	700	959	14467	7286	1803	1207	796	3636	582	4127	2355	382	2016	6964	3380	7230	15352	2186	4042	3077	164	5911	951	3661	1074	643	15406	5455	858	9881	6234	8352	33442	6619	1955	4467	6453	251	4183	5068	10667	2662	1734	634	10355	882	6913	7894	626	1818	4854	6792	27481
cpd_084	10989	146	695	1532	9	234	193	45	216	2744	3798	3702	2781	2410	3583	308	6		12728	92	833	168	219	12	123	4604	196	3128	4160	2351	126	110	288	426	205	1671	1081	239	131	41	547	547	2765	12643	4140	1808	289	698	679	1848	1298	1869	1220	2690	588	3782	1526	129	3933	15	4	63	92	1387	1089	14467	3254	3023	4086	882	448	615	1380	1286	351		177	457	707	591	1702	1863	1318	2151	893	3009	101	98	488	477	3485
