name	IPA_D0_2	IPA_D0_3	IPA_D3_1	IPA_D3_3	IPA_D3_4	IPA_D7_2	IPA_D7_4	IPA_D7_5	pbs_D0_2	pbs_D0_3	pbs_D0_5	pbs_D3_1	pbs_D3_4	pbs_D7_4	pbs_D7_5
Elac1	2.65816	2.57384	2.179318	2.721967	1.105577	1.515485	2.067657	1.705317	1.241774	1.451571	1.193702	1.923074	3.191546	2.139517	1.578957
Elac2	7.693641	5.808057	6.956768	5.375508	6.843405	5.982417	6.312669	7.367522	7.079321	8.625762	6.374305	5.79734	6.827739	5.214655	7.006375
Elapor1	19.417965	12.349612	18.340119	5.080069	26.225478	33.446039	16.841168	29.244425	17.170197	27.007589	20.211937	11.264586	8.127736	12.967045	15.209715
Elapor2	1.584729	1.79097	1.672337	3.276451	0.781343	0.26046	0.719896	0.927101	0.369055	0.825606	0.764315	0.944516	4.543841	1.321394	2.179539
Elavl1	8.044201	6.356612	7.219413	7.086892	6.142112	7.188636	7.106682	7.363099	7.01273	8.106941	5.992179	4.074156	6.793654	6.464257	5.676845
Elavl2	0.117054	0.154675	0.142053	0.536635	0.04661	0.015272	0.030816	0.114081	0.038667	0.082736	0.090668	0.058987	0.349013	0.181701	0.14115
Elavl3	1.718799	1.929839	1.776453	2.494013	0.920328	0.181296	1.357179	0.83634	0.451656	1.014309	1.429593	1.801209	3.48731	1.606565	1.838197
Elavl4	3.738374	4.714162	3.882997	8.327873	1.603271	0.494534	2.448536	2.000458	1.139579	1.830495	2.057348	3.216092	8.320209	3.571372	3.186661
Eldr	2.111333	2.485329	1.377948	0.610604	1.423748	1.643164	2.536643	1.83821	2.454341	3.197979	2.169817	1.250495	0.74506	1.431508	0.804602
Elf1	9.763583	6.704898	5.706493	6.105462	4.971381	14.603344	6.175243	10.260515	8.850936	9.037587	7.71987	3.658834	3.527109	7.768817	7.506923
Elf2	11.49712	8.802125	9.342609	10.562635	6.912672	10.256602	8.624983	10.956876	6.87044	10.34153	9.235727	7.170976	13.026087	7.258667	9.517356
Elf3	262.416662	238.316974	153.032347	91.009575	192.022827	197.168178	262.050441	205.936564	138.109634	124.630203	274.143184	156.52959	47.991976	236.320047	203.717033
Elf4	7.972144	7.541373	5.419193	3.822431	5.276254	8.064895	4.85577	6.521409	5.222004	5.706094	7.984107	6.543581	2.544033	5.552263	6.02964
Elfn1	0.217375	0.270061	0.396666	0.201594	0.104616	0.039819	0.143777	0.079685	0.092805	0.09795	0.05189	0.162568	0.289827	0.319901	0.248371
Elfn2	0.731736	0.708981	1.048234	0.965946	0.392715	0.249972	0.522786	0.545292	0.273359	0.527832	0.67804	0.730427	1.435223	0.58258	1.367052
Elk1	1.932211	2.371653	2.195072	2.532923	0.656024	0.942198	1.389609	1.740571	1.024774	1.213713	1.362384	1.870626	4.324466	1.318032	1.228907
Elk3	2.106205	1.896359	1.870372	2.720583	0.752237	1.63021	2.629401	2.851821	1.208071	1.935226	1.766031	1.750888	3.252838	1.899367	2.296548
Elk4	17.071186	18.860307	17.274192	14.28009	15.477775	13.429388	20.740167	19.391819	16.043391	14.564369	17.75722	21.922658	14.053194	21.384027	22.907398
Ell	13.233619	13.839229	11.725187	8.230989	15.198864	8.615264	11.282378	10.618813	10.144988	9.862203	12.870363	18.559797	9.382769	9.709951	13.598731
Ell2	5.923194	5.66426	4.150549	4.932023	3.567355	5.024718	3.159922	4.33946	5.136263	5.868958	4.762378	2.860158	3.450873	5.025931	4.703813
Ell3	1.304077	1.12571	1.303755	3.060499	2.160331	1.473658	0.904731	1.970508	1.576653	1.739353	1.008484	2.30704	0.960879	1.195121	1.709448
Elmo1	3.654694	3.019752	2.559823	2.101381	2.445254	3.478483	2.250067	3.72654	2.657154	2.656508	3.451087	2.491572	1.827706	3.107887	2.891376
Elmo2	5.994979	7.33576	5.380962	7.950666	4.236252	5.660822	8.044224	7.538597	3.513979	4.658838	6.25616	7.149168	9.062494	5.046186	5.39829
Elmo3	22.556436	21.058378	17.771353	8.569518	22.202939	17.459371	16.262148	21.535172	18.460442	19.321761	27.992149	29.566766	9.96262	18.251524	24.342333
Elmod1	1.001948	0.815268	1.223539	1.607959	0.459532	0.194315	0.588769	0.416365	0.38273	0.589201	0.661516	0.620922	1.553697	0.907397	0.91459
Elmod2	4.216574	3.220515	3.298241	3.041929	2.547649	4.607277	2.506915	4.03041	2.742573	3.757035	3.129817	2.720158	2.65391	4.016785	3.265576
Elmod3	7.369439	5.671022	6.928198	5.092448	7.137624	4.433153	6.179475	7.223189	9.890376	10.435897	8.086597	9.469631	7.422276	4.413954	5.404003
Eln	7.417264	9.283539	10.927479	16.826068	2.296636	3.640921	7.61471	6.920709	5.326877	9.173484	6.865089	7.179023	13.992309	8.268689	8.597175
Eloa	12.246287	9.4822	9.431973	8.162663	9.763282	14.76661	9.794003	11.256818	10.663537	12.146111	10.401941	5.498537	7.889239	9.51974	9.256254
Elob	245.607045	233.008262	299.773943	214.374299	366.284341	230.630615	411.992009	276.706005	278.762168	291.711076	356.818395	319.622537	233.242129	268.166302	271.451056
Eloc	15.632689	17.855716	15.865109	15.878679	15.168956	16.160236	21.2556	17.201638	14.06561	15.817431	18.232398	18.77345	17.264197	20.909096	15.335294
Elof1	50.138093	42.20713	44.225351	31.514308	55.559992	48.90695	58.405158	55.361143	46.035597	58.227433	60.940713	40.177725	32.711658	41.754364	39.76278
Elovl1	48.018972	39.706145	62.519814	24.806742	76.323053	64.488599	61.298417	65.185322	48.349638	56.664765	58.923586	49.355054	29.069394	43.3312	48.876846
Elovl2	0.200263	0.14343	0.276968	0.481495	0.113343	0.060769	0.097186	0.204862	0.149374	0.180756	0.259441	0.16218	0.324848	0.232911	0.354823
Elovl4	0.870911	0.791912	0.782432	1.500031	0.446894	0.104597	0.48923	0.451716	0.148597	0.45293	0.464986	0.784349	1.442216	0.692684	0.932265
Elovl5	16.012126	14.193114	18.280373	16.673041	15.493884	21.999365	19.302102	18.854006	16.734638	20.830351	13.219198	12.602815	23.54145	12.912539	16.476889
Elovl6	16.226615	12.241496	15.309525	8.338566	13.253875	20.482781	13.245093	10.968974	14.085007	16.863977	9.543936	11.893224	7.227185	13.546897	10.796565
Elovl7	7.490123	6.15449	6.405902	3.943541	6.47752	14.397319	10.964521	9.866321	7.1207	9.15755	7.297431	4.926434	2.338743	6.909016	5.122344
Elp1	3.02918	2.796851	3.08082	3.853966	2.491098	2.530011	2.6817	3.2358	2.669897	2.80589	2.488382	2.966675	4.764197	3.04744	3.510044
Elp2	11.228092	11.557229	12.115529	13.377908	8.985934	9.040129	11.444984	11.317826	8.967228	10.510176	10.970216	14.209047	16.934345	10.881094	13.585815
Elp3	10.642467	9.35956	9.537755	9.033268	8.791041	11.895144	10.824548	13.976207	10.900933	11.813583	9.299178	9.082274	11.412905	11.231966	10.435247
Elp4	1.963392	1.677634	1.667425	1.232149	1.619468	2.467811	1.724359	1.922073	1.935051	1.976042	1.4411	1.085467	2.032646	1.74638	1.855555
Elp5	22.534554	20.439223	19.868867	19.774733	27.082063	19.991821	23.634104	21.07394	21.734033	26.466948	24.910774	21.479938	24.405549	17.105946	14.184458
Elp6	3.06958	4.447837	3.846952	1.718561	4.650781	4.031645	3.934506	4.828081	4.551873	4.243296	3.845539	4.26129	3.181124	4.812977	4.217612
Emb	1.803145	1.595252	1.861996	3.442709	1.349319	3.612154	3.947269	2.629823	0.768074	1.134222	1.346552	2.021	3.225141	1.98174	2.058805
Emc1	5.616114	6.195514	6.573849	6.204662	4.031906	3.318486	4.807482	5.824939	4.085456	5.047633	4.393605	6.354711	10.310452	5.255815	5.831782
Emc10	45.05655	26.706732	40.143745	37.522722	21.200617	25.483241	19.130779	30.197617	35.94757	41.656674	33.658065	14.33934	48.187683	24.549392	31.386344
Emc2	22.321792	22.826495	21.783911	22.519823	18.884477	23.855739	28.089103	22.329614	24.82989	23.939083	21.813771	19.084264	22.865924	27.836457	22.406435
Emc3	26.439416	21.978979	25.787488	22.055034	24.191673	28.018989	22.922693	27.629705	24.29102	26.902686	25.556349	16.385746	21.733672	26.092806	28.706038
Emc4	25.513494	21.201342	25.892437	22.41443	29.607127	27.783401	29.980146	32.991375	24.796674	29.055685	28.872799	24.611854	28.907503	27.016258	27.969705
Emc6	25.020578	23.245654	21.851754	16.731308	24.597409	21.897738	26.465009	26.736422	27.064498	27.444658	26.773614	16.132296	16.93443	25.464879	25.09728
Emc7	6.851494	5.61494	6.64482	6.598454	6.90861	7.535585	7.51207	7.635354	6.176563	7.602666	6.575899	4.794426	5.882628	7.101825	7.426524
Emc8	8.851874	7.510484	7.940252	6.684098	8.591652	9.285785	8.648727	9.49614	7.57351	9.013256	7.196634	7.561864	9.105128	7.083997	9.571974
Emc9	7.90007	7.575733	12.037818	9.152687	9.004814	7.808968	10.999451	9.302506	9.199003	9.577446	7.805237	9.100531	10.705943	7.82696	6.72426
Emcn	1.148679	1.267186	1.510891	1.29191	0.763529	0.868301	0.943098	1.786516	1.019079	1.648992	2.113818	1.1168	1.976779	0.927362	1.28627
Emd	17.021262	17.746109	20.441662	24.176416	12.221489	16.314226	17.195305	17.220668	12.224531	17.227852	14.78705	13.5224	37.619775	15.799215	14.123012
Eme1	0.607541	0.636801	0.271324	0.194805	0.466365	1.314686	1.600733	1.252898	0.758878	1.215318	0.801949	0.790413	0.187628	0.276237	0.486902
Eme2	8.949244	8.495003	9.554946	7.803898	8.552408	5.959659	10.727878	10.174119	5.850728	8.979239	7.787839	14.02968	9.469203	7.42382	7.778092
Emg1	42.350908	40.905177	40.266611	30.511143	49.997868	49.977777	65.232431	53.944648	51.738618	57.441319	42.114963	40.561378	34.272586	43.130564	37.83732
Emid1	4.756494	3.107972	3.96373	6.282284	2.054676	4.099991	3.029333	3.394855	2.533688	3.737549	4.284063	3.380262	5.373207	3.433123	3.140837
Emilin1	28.257825	30.474373	30.904755	42.986546	7.408027	8.730838	19.239514	16.206194	9.167959	14.674552	15.567261	25.660398	72.04815	22.026011	22.312487
Emilin2	0.319464	0.526332	0.33154	0.873245	0.316593	0.53118	0.541617	0.4384	0.705673	0.832998	0.430429	0.473965	0.828534	0.196173	0.26219
Emilin3	0.222607	0.290643	0.218932	0.237759	0.059103	0	0.032504	0.064583	0.142957	0.07719	0.122626	0.230891	0.906281	0.158174	0.349829
Eml1	38.824088	46.440062	43.081625	55.085267	8.26749	4.806262	15.15406	11.591204	12.711966	18.837915	17.76156	29.66111	95.307613	23.111342	18.35447
Eml2	16.992976	15.238891	19.566348	20.573698	7.323661	9.332926	13.527111	11.280021	10.588507	11.208774	10.563936	10.905861	30.518987	10.32852	11.774333
Eml3	10.615507	11.645891	8.3561	8.791733	9.506065	8.279872	11.017675	13.253391	7.04262	8.489209	12.062443	15.112123	11.238987	9.446782	10.230769
Eml4	7.736534	5.928605	7.161447	6.178751	7.069194	11.445483	8.562191	10.189237	7.368458	8.513571	6.420454	7.77115	4.802177	7.583396	6.920851
Eml5	2.738153	5.640716	3.920408	6.587549	2.544828	0.646015	2.61777	2.389239	1.600112	2.140988	2.592923	6.876104	9.683538	3.796257	6.861878
Eml6	0.764693	0.896252	1.063178	1.733393	0.502925	0.346754	0.513429	0.654168	0.280338	0.574978	0.780294	1.261472	1.635102	0.52554	0.8777
Emp1	278.403772	262.449803	249.664865	28.815385	208.2185	374.495151	159.139954	182.953896	316.856525	299.515093	220.209213	66.308737	41.462993	217.603788	258.707149
Emp2	14.44785	14.167981	15.088929	16.888171	9.836449	13.967289	14.264674	15.198472	9.258509	14.125927	10.863564	12.885471	24.225954	10.102306	11.858131
Emp3	21.665417	25.793697	41.163558	49.443886	10.181075	13.938999	26.927301	18.657824	12.681154	15.320135	15.019183	36.944731	76.290165	23.126527	20.102068
Emsy	5.97803	6.112777	4.428799	5.309862	4.572394	3.612711	5.193276	4.153312	3.643457	3.91524	4.656592	6.965412	5.682196	4.720098	3.521377
Enah	12.846201	11.126713	11.71631	25.062104	2.820125	1.361315	6.156412	4.2632	2.957171	4.282303	3.940029	8.773031	34.722812	7.49619	5.645902
Enc1	2.328351	2.242514	1.679002	2.422266	1.260115	2.061803	2.082236	1.847219	0.962986	1.76159	1.451381	1.324383	2.27183	2.445863	1.911486
Endod1	56.061098	46.896362	36.352562	27.015318	47.379417	56.431564	35.354072	43.320618	45.160362	52.564018	48.293529	23.553542	20.708899	56.714687	47.830441
Endog	16.588518	12.41934	14.376027	7.339265	18.668783	12.274464	16.378185	18.286612	16.75218	19.869904	16.201263	13.162776	10.574109	15.82269	14.488722
Endov	4.451167	4.46696	4.018009	3.383024	3.579786	3.520596	3.789195	4.838587	3.557821	4.797725	4.548742	4.251862	4.85599	3.572047	3.839254
Eng	7.686743	7.347651	8.443522	9.852996	3.272803	3.605524	7.764949	6.729758	3.844046	6.47687	7.026419	8.959974	13.046486	6.526011	6.447186
Engase	9.565144	8.166753	9.473483	3.901479	12.290457	8.126527	9.789609	13.50694	10.931573	10.673088	12.4702	12.876579	5.758105	9.55306	15.159791
Enho	5.596091	5.192065	6.612051	6.984528	2.215178	2.468566	2.674622	2.769686	3.690387	3.767938	4.167609	4.005353	11.141093	4.809991	4.563373
Enkd1	2.978338	3.040801	2.831068	3.005538	2.288762	2.465195	4.298607	2.700562	2.315159	2.729961	3.308061	4.475696	4.091232	2.011694	2.504044
Enkur	2.798806	1.566524	2.279123	2.205262	0.882637	0.398968	1.041686	1.048768	1.563747	1.004404	1.878388	2.578365	3.607499	1.657246	1.380523
Eno1	253.549619	229.684491	278.721522	217.07624	203.489911	288.247558	217.193035	221.656514	230.086314	246.695747	233.05102	124.999011	277.486045	185.745388	216.253052
Eno1b	3.732656	3.200336	4.891677	2.598221	3.899255	5.508488	4.302244	3.540074	4.058433	4.132466	4.248194	2.470815	3.948368	2.955024	3.853918
Eno2	9.581198	8.879923	10.531593	18.470373	4.776893	1.434805	6.017744	4.787189	2.869267	4.219956	6.644473	8.410437	21.515166	8.632749	12.149105
Eno3	13.12567	18.012605	15.645795	100.912834	14.134275	6.997719	12.235143	8.123525	9.624268	10.443609	15.297439	22.850865	39.252762	15.132974	10.91092
Eno4	0.045415	0.227678	0.161808	0.194611	0.214137	0.083028	0.127257	0.08617	0.23565	0.096601	0.11329	0.199178	0.10632	0.148147	0.330872
Enoph1	14.256802	14.382197	16.138657	9.819996	19.329645	13.456038	14.599131	15.787026	14.371016	15.347919	17.270021	14.926573	11.940558	12.005899	12.090476
Enox1	1.018167	0.727842	1.068492	1.082323	0.35601	0.136538	0.505513	0.356748	0.381167	0.354126	0.486097	0.98887	1.544845	0.741323	0.539222
Enox2	3.382662	2.451403	2.613922	2.348009	3.002325	5.905847	2.805583	3.366334	3.596388	3.410367	2.894391	1.622871	2.14806	3.02911	2.963112
Enpep	8.179923	7.005985	10.67879	7.010184	4.70387	4.11933	3.318319	5.964385	5.474472	6.486251	6.705494	6.566065	12.641022	9.161161	8.627474
Enpp1	4.620157	4.686401	4.680304	7.179503	2.066321	2.394466	3.476384	4.00225	1.820851	3.157395	2.807848	4.911592	8.727634	4.040012	4.26469
Enpp2	2.216234	2.040599	4.348915	14.453639	1.53076	1.109938	2.517935	3.12614	1.658815	2.307415	1.303433	2.893846	4.647709	2.28755	2.409658
Enpp3	0.613882	0.503257	0.641765	0.673659	0.194915	0.337829	0.15382	0.161544	0.341311	0.530895	0.210089	0.445942	1.037749	0.382699	0.334577
Enpp4	3.559017	2.365252	3.078606	4.043172	2.04769	4.849105	3.033639	3.920436	2.488148	3.08169	1.966291	1.708897	4.229266	2.678938	3.532689
Enpp5	14.875824	11.968351	18.038548	19.395933	11.060474	14.209713	8.590003	12.357452	12.24959	16.321692	9.308416	9.436865	21.12667	12.383916	16.836288
Enpp6	0.582531	0.21869	0.484562	0.617175	0.190527	0.071036	0.143875	0.116751	0.220427	0.345301	0.350141	0.258851	0.263077	0.225562	0.520933
Ensa	26.016422	24.220526	23.942642	25.376542	23.037385	19.339102	23.861509	23.139369	23.280794	23.131394	26.644112	22.264331	26.779039	23.18615	18.927074
Entpd1	1.90693	2.207854	2.659119	2.882553	0.669002	2.589553	2.110538	2.679989	1.01872	1.999924	1.285254	1.371753	3.211076	1.660417	2.074955
Entpd2	22.676836	22.213062	22.60895	17.379705	22.537641	18.650442	19.450523	25.879197	20.009946	22.897656	26.880978	21.499066	22.359422	21.083787	24.95546
Entpd3	3.535439	3.591094	4.284565	7.473575	1.790039	0.56546	2.287862	1.299365	0.964112	1.64368	2.066936	3.786808	8.822362	2.546709	3.260285
Entpd4	11.743012	10.953624	12.085611	11.660902	9.487012	10.684466	11.253845	12.694199	7.838173	11.064533	6.664748	11.114856	18.456161	9.926128	12.033084
Entpd4b	13.049778	12.395377	13.812794	12.426548	11.145659	11.036279	12.37078	13.728797	9.470351	12.447426	7.25468	12.051652	19.685026	10.992482	13.466818
Entpd5	70.680964	43.520796	66.554681	29.197601	85.380169	76.539101	30.509359	53.216312	92.656033	89.945256	87.714291	33.76404	15.417389	77.02567	89.68605
Entpd6	17.576236	13.392251	14.437676	5.987893	20.067228	21.510408	15.961209	22.037349	18.140923	20.661503	19.415449	14.901589	7.580385	14.629381	13.787904
Entpd7	1.003994	0.62272	0.742697	0.699406	0.761645	1.269269	0.919971	1.050678	0.585458	0.928152	0.606697	0.541622	0.765682	0.645653	0.666277
Entpd8	138.433949	180.053385	120.557692	50.591554	157.222235	93.925136	133.302574	102.783069	104.939221	122.901911	176.865119	221.360025	59.961197	135.506482	75.281903
Entr1	41.339131	43.996569	36.024157	32.045215	32.361605	27.030102	38.864578	33.650934	29.380821	30.297478	38.937404	53.200238	37.255698	30.714217	38.186757
Entrep1	22.196466	27.561562	23.758314	14.559818	27.359992	16.260008	12.380459	20.752719	25.09099	26.336619	33.029554	13.542094	13.009775	21.769192	26.479833
Entrep2	0.898228	0.660895	0.84295	0.338174	0.730604	0.333371	0.450562	0.593958	0.516687	1.017811	0.822546	1.027369	1.043605	0.828703	1.27442
Entrep3	6.731065	7.584342	7.325401	9.509828	3.781256	2.790555	6.843478	5.986122	4.172801	4.782759	5.113478	7.151268	13.404436	6.040936	5.969617
Eny2	18.179649	18.725255	15.352682	13.286799	16.154641	21.760546	30.371643	24.035864	14.975625	18.360144	16.861762	21.116202	14.576585	23.787308	14.132374
Eogt	3.40544	3.316268	3.091652	3.602652	2.343379	3.070271	3.397884	4.062334	2.810635	3.140692	2.914081	3.562858	3.878727	3.041427	3.17763
Eola1	11.139136	8.522658	8.998016	8.500112	11.317424	12.149687	9.409129	12.275159	10.854328	14.239957	10.647814	6.326168	9.270569	12.633838	8.273216
Eomes	0.009092	0.087052	0.037274	0.056217	0.02043	0.277356	0.095504	0.099547	0.066506	0.09566	0.068319	0.022197	0	0.031554	0
Ep300	6.709348	5.798676	4.559027	4.991927	3.794775	5.698269	3.509225	5.756968	3.88747	5.897409	4.966839	4.452394	5.738994	3.821966	4.076741
Ep400	6.88839	6.727523	5.305304	5.19821	5.061165	6.382351	6.569866	7.908331	6.138444	7.047766	6.212878	6.691492	6.445309	5.632641	6.641739
Epas1	20.171131	17.279066	19.905912	10.780745	19.094482	14.642995	13.558332	18.154832	20.292234	20.629133	20.553675	10.920319	7.932721	19.105044	18.258484
Epb41	14.122324	12.296809	11.567175	10.367675	11.527846	12.647246	12.123504	13.4991	12.884383	15.89429	11.341709	15.952388	12.563713	10.708635	12.317861
Epb41l1	10.518559	8.311839	8.482415	7.664143	6.677154	6.287421	5.122703	6.643347	8.72677	9.306223	10.060068	6.164264	9.424079	6.494796	6.708076
Epb41l2	10.988266	9.649211	11.760029	18.395411	6.463121	11.302722	13.134107	12.302417	8.248627	10.024426	10.013654	13.4576	15.288995	9.174883	10.873883
Epb41l3	19.856451	13.055919	13.197508	9.70693	22.673408	29.884513	16.090341	22.813288	17.635131	17.435905	19.066037	14.459333	13.831819	19.309239	18.744217
Epb41l4a	2.560364	2.082028	2.714623	2.520127	2.19142	1.405951	1.623213	2.039255	2.310278	2.564601	2.714722	2.862039	2.718646	2.969556	2.653032
Epb41l4aos	22.794782	13.994412	17.176159	10.019661	25.46251	17.540737	16.77688	31.166999	21.938724	20.012736	22.294397	16.136321	10.011105	25.149244	24.455091
Epb41l4b	48.485429	34.389275	37.156737	19.667729	45.393766	57.14595	40.26802	54.166455	51.654701	48.247716	43.838161	30.903414	12.889049	45.271071	42.522452
Epb41l5	2.039134	2.250859	2.76441	2.659457	1.979076	2.363959	1.428644	2.109826	1.849621	1.981602	1.206725	1.178874	2.097662	1.731164	2.331377
Epc1	7.153886	7.775167	7.074297	7.09665	6.149941	5.947353	5.880862	7.866979	7.158583	9.25622	7.597132	6.093276	7.176023	8.192537	6.898218
Epc2	4.694222	4.016769	3.187137	4.235436	2.097364	3.788148	2.864787	4.210783	4.252016	4.55491	4.120571	3.043627	4.812362	4.393523	4.307416
Epcam	525.818395	407.084512	486.663391	208.596693	546.894379	802.563822	537.178144	660.87208	544.582811	609.673581	582.600626	205.631271	117.528944	472.479761	537.305372
Epdr1	6.729845	7.052209	7.531281	11.921073	3.309221	2.252271	4.238571	3.927977	2.28186	3.77037	5.075864	5.631658	16.723893	6.780168	6.540071
Epg5	2.301761	1.890299	2.027108	1.818543	2.065051	2.917085	2.037018	2.423968	2.386751	2.927334	2.218178	2.12727	2.409046	1.848528	2.301227
Epgn	0	0.13593	0.055057	0.168659	0	0.028856	0.1414	0.093651	0.054919	0.031611	0.028693	0.116549	0.196524	0.070209	0.039907
Epha1	11.909429	6.635529	13.395066	4.97675	18.90376	18.391703	10.463354	13.955522	10.776244	13.007125	11.462926	12.85069	4.786882	8.032754	9.148407
Epha10	0.06033	0.055113	0.062562	0.168767	0.043647	0.014355	0.055085	0	0.011262	0	0	0.077805	0.081411	0.055567	0.10494
Epha2	9.84136	6.227575	4.776221	1.833507	4.051711	4.011752	4.684346	3.806215	2.663703	3.28054	6.228099	2.283069	2.681303	4.783226	6.650097
Epha3	0.251302	0.292435	0.354998	0.334495	0.0996	0.033542	0.074803	0.056235	0.114477	0.109399	0.053079	0.298917	0.555622	0.134353	0.154696
Epha4	1.309432	1.268451	0.868294	1.365701	0.51397	1.221191	0.696751	0.763556	0.746597	1.309658	0.824491	0.630787	2.114554	1.141875	0.881485
Epha5	0.867211	0.707351	0.936719	1.721898	0.540164	0.222608	0.587504	0.405821	0.220872	0.378809	0.459539	0.770935	1.674601	0.889695	0.835977
Epha6	0.110989	0.120003	0.081246	0.284936	0.060722	0.027611	0.142252	0.057866	0.031116	0.074564	0.092236	0.13753	0.435839	0.023328	0.116374
Epha7	7.902993	9.045644	7.933139	7.96119	1.409911	1.475515	5.382135	3.781355	1.69156	2.890273	2.451852	6.517396	22.245886	5.197431	2.870057
Epha8	0.316148	0.64123	0.60996	1.371752	0.142337	0	0.092907	0.088516	0.068362	0.105311	0.043648	0.567012	2.019418	0.361317	0.33294
Ephb1	0.075796	0.135591	0.072392	0.265633	0.092496	0.038207	0.070453	0.059065	0	0.024985	0.11298	0.121377	0.176837	0.060641	0.069006
Ephb2	3.090633	1.718297	2.313109	1.076635	2.990178	5.367316	3.235726	5.52013	4.175991	5.52039	1.858176	1.872127	1.505649	1.500214	1.656631
Ephb3	4.427689	4.613929	3.956111	4.033691	6.072401	4.965241	5.600556	4.694127	3.793987	5.605241	3.227532	3.952715	4.139029	2.655923	3.453965
Ephb4	11.778479	9.592773	8.877597	8.192379	7.808393	11.173745	7.102336	11.807883	7.74969	10.499792	6.650297	6.70869	10.231965	5.977102	7.147819
Ephb6	1.48288	1.550897	1.367282	2.404369	0.649935	0.311749	1.037608	0.779287	0.4535	0.83461	1.111693	1.409554	4.181229	1.267532	1.085333
Ephx1	22.259466	25.587216	42.639595	50.414355	14.33372	3.789328	6.994858	7.885036	13.635481	16.984682	12.103864	34.176131	69.96312	12.589702	9.10892
Ephx2	12.650366	10.641321	13.087778	8.919918	17.50314	6.817108	7.320792	13.706037	15.949312	17.299528	20.671917	9.958763	8.240892	18.956546	12.269
Ephx3	0.102735	0.041138	0.137555	0.064078	0.044426	0.136272	0.038492	0.139258	0.066173	0.075944	0	0.023855	0.174794	0.059189	0.024113
Ephx4	2.195967	1.974763	2.726383	1.684467	2.520288	1.591395	2.582966	2.41726	1.862301	3.768684	1.919457	2.265747	1.597127	1.907467	2.524946
Epm2a	1.251029	1.086264	1.22987	1.862807	0.560069	0.41377	0.560778	0.672001	0.329924	0.627759	0.640829	0.789006	2.649518	1.462494	1.310639
Epm2aip1	5.071203	4.583372	4.650863	5.846979	3.831381	4.67983	4.108375	4.504886	3.589313	4.541269	3.186821	5.358928	7.708693	4.595402	4.778259
Epn1	88.999489	78.259568	68.805028	39.1225	71.655807	66.064057	64.423257	80.134541	87.453712	88.519744	103.652574	63.169588	50.434672	54.605972	77.163349
Epn2	9.544279	9.518686	11.962983	14.44063	5.352567	6.562709	10.063265	10.717706	5.459764	7.348655	6.354855	10.844621	21.820484	10.133221	7.595689
Epn3	12.033717	11.544193	8.569342	3.045679	7.404752	5.213804	5.457365	5.160491	9.935105	8.417204	8.401338	5.698716	3.817018	4.365549	8.847979
Epop	2.552437	2.744681	4.064253	0.703149	5.242204	2.663697	2.086617	1.720835	4.995157	4.264616	6.824507	2.718687	0.782778	3.382028	5.584051
Epor	0.606578	0.568518	0.762973	0.76821	0.335937	0.186633	0.344687	0.323579	0.25628	0.387105	0.362135	1.701959	1.238025	0.580343	0.9504
Eppk1	4.176752	3.25872	3.834577	2.72958	4.00503	3.306308	2.58617	4.101001	2.901987	3.914631	3.823936	3.261362	3.140302	3.21459	2.79342
Eprs	10.90702	9.421301	10.319691	12.065268	10.90393	17.884417	13.627648	15.693516	10.215964	12.869671	8.890411	8.895232	14.378043	10.2047	9.297717
Eps15	6.372485	5.705823	5.888229	7.509952	4.517418	8.788904	5.606795	7.473128	6.528601	7.509629	4.588479	4.312195	6.800809	6.066238	7.895534
Eps15l1	13.896331	16.612998	14.911409	11.050648	15.245554	11.71804	15.382048	16.494877	12.158429	13.473611	18.434969	24.89161	15.434871	12.853529	12.287851
Eps8	37.624913	32.509609	19.834244	14.567496	23.296215	36.468206	13.412665	19.230995	24.890216	30.460523	32.425895	10.914505	6.382259	22.438656	23.205304
Eps8l1	2.758682	4.30387	3.480654	1.65927	3.979643	1.311872	3.791745	4.738177	2.546951	2.132529	4.753156	5.894037	1.003372	1.685266	2.382513
Eps8l2	104.262902	100.913144	73.877344	31.069858	90.244175	72.128895	49.293284	61.4533	91.932118	89.156261	120.265814	82.005483	29.552841	57.279259	76.283882
Eps8l3	104.829896	133.731638	105.282201	56.529785	128.745786	74.336362	74.361954	74.923024	67.700558	76.032211	125.713071	122.180508	46.235337	105.671685	129.230834
Epsti1	8.987884	7.205678	8.91452	6.005474	11.346674	25.79372	26.2785	26.207891	10.969011	13.040428	9.652278	8.897599	3.200691	9.161159	10.381818
Eqtn	0.089485	0.14741	0.17146	0.193501	0.274942	0.076452	0	0.115474	0.153705	0.261068	0.134492	0.442636	0.155001	0.242017	0.16652
Eral1	8.524821	8.515158	7.808194	6.806653	9.476305	6.445963	8.441803	9.935607	8.863437	9.686259	9.366492	10.689946	9.246203	7.540067	9.022696
Erap1	7.289472	4.874165	6.862039	6.554702	7.315266	17.000124	9.850734	12.431035	7.24699	9.765443	7.317586	6.368959	6.420205	7.407997	7.688567
Erbb2	42.483294	34.843903	31.920012	12.941	35.031949	37.306981	24.632263	30.751026	36.881198	41.138975	59.121112	33.611393	12.826809	29.749888	30.643201
Erbb3	57.818504	43.921215	36.871235	16.078697	31.335161	49.974266	18.455244	32.720921	50.368843	59.518101	63.466091	23.410017	14.037182	34.164524	38.532646
